9fa4f2d2-50ee-46ac-b0b2-c197f70b4603,1 home st,Adelaide,South Australia,5006,2016-10-23 11:55:36,2016-10-23 11:55:36,726be070-b520-11e5-9464-5b3f2a16f175,,0
9fcdf426-fdff-4129-9a45-ca43fc6049ce,1 home st,Adelaide,South Australia,5006,2016-10-22 07:26:05,2016-10-22 07:26:05,726be070-b520-11e5-9464-5b3f2a16f175,,0
9febdf9a-1ab4-42e2-88e2-604cdec9ed08,Sec 36 Flinders Highway,Streaky Bay,SA,5680,2016-07-03 23:25:43,2016-07-03 23:25:43,726be070-b520-11e5-9464-5b3f2a16f175,6944d022-1eb5-43c3-8ba8-5777bfc83ff4,58
a300f8a3-e7c9-4f96-a3b7-162f2de4ad17,28 (Lot 47) Sherry Road,Port Augusta West,SA,5700,2016-03-07 03:00:27,2016-03-07 03:00:27,726be070-b520-11e5-9464-5b3f2a16f175,5bb2a5e1-03c6-4426-97a4-e9b262bf78ca,49
a63e64e6-f452-4ee6-a018-fffd3fc68c9d,Lt 17 Benjamin Rd,Poonindie,SA,5607,2018-01-10 00:51:04,2018-01-10 00:51:04,726be070-b520-11e5-9464-5b3f2a16f175,46729461-ba0e-45ae-a7ad-44186b7e0b6a,31
a650d761-ed36-4593-93f9-6e0c19c4a42b,24 Natasha Drive,Poonindie,SA,5607,2018-08-17 03:08:19,2018-08-17 03:08:19,726be070-b520-11e5-9464-5b3f2a16f175,578b97ba-96d9-49f4-a0aa-a7b54e65e2ca,31
a7380b2a-d946-4586-baf0-f71d540b1f41,Lot 204 Laguna Ave (Number5),Ceduna Waters,SA,5690,2016-02-22 05:27:00,2016-02-22 05:27:00,726be070-b520-11e5-9464-5b3f2a16f175,58ad0d0c-6954-4a4c-b3ac-b22518123d77,12
a84c9603-3522-4980-bdaa-70004d054b47,105 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 01:46:35,2016-03-07 01:46:35,726be070-b520-11e5-9464-5b3f2a16f175,4aeb0d91-0771-48ca-a561-f130fae2955f,49
a9facfda-d891-41a6-9023-f6d783967941,5 Coolibah Court,Whyalla Jenkins,SA,5609,2016-02-22 07:06:04,2016-02-22 07:06:17,726be070-b520-11e5-9464-5b3f2a16f175,f798499c-1d47-4cae-b6f6-be0db695d30f,68
aa298c96-f014-4638-b581-92b5c6096557,26 Natasha Drive,Poonindie,SA,5607,2018-08-17 03:06:40,2018-08-17 03:06:40,726be070-b520-11e5-9464-5b3f2a16f175,89e5982c-b441-4a38-86df-7a0c4d54486f,31
